ax,ay,az,gx,gy,gz
-5756.0,-18840.0,18776.0,3648.0,9389.0,3764.0
-4512.0,-12336.0,17532.0,13024.0,5757.0,16106.0
-3268.0,-4648.0,16072.0,18929.0,-2342.0,23828.0
-680.0,2312.0,14152.0,19134.0,-729.0,27262.0
100.0,12580.0,12556.0,16200.0,-3427.0,20322.0
828.0,19208.0,15732.0,8660.0,-301.0,6937.0
1212.0,20756.0,15132.0,-4240.0,-1134.0,-7685.0
1220.0,18436.0,12976.0,-20159.0,-5225.0,-23830.0
728.0,5796.0,10848.0,-29062.0,-4988.0,-29798.0
1352.0,-6244.0,15568.0,-28634.0,-1213.0,-27058.0
-2820.0,-23068.0,21584.0,-22058.0,-839.0,-6439.0
-5920.0,-21476.0,18212.0,8376.0,4092.0,3112.0
-3196.0,-12644.0,18376.0,15418.0,7534.0,20948.0
-1568.0,-4584.0,15356.0,24850.0,-322.0,23200.0
-188.0,3048.0,12636.0,24970.0,-3017.0,27302.0
-1048.0,19372.0,10056.0,20373.0,1037.0,15879.0
-568.0,21192.0,12964.0,7953.0,-2780.0,-604.0
892.0,22208.0,14212.0,-8867.0,-3592.0,-13891.0
356.0,15264.0,11368.0,-27466.0,-1467.0,-24423.0
1540.0,4168.0,11648.0,-32768.0,-6331.0,-29544.0
116.0,-9944.0,14768.0,-32768.0,36.0,-24110.0
-2344.0,-24540.0,21676.0,-12473.0,-5994.0,-10564.0
-4880.0,-18656.0,17464.0,7750.0,2117.0,2489.0
-2572.0,-16448.0,20068.0,10825.0,11359.0,23413.0
-332.0,-5876.0,14416.0,30903.0,-671.0,23393.0
-2492.0,7576.0,8624.0,21544.0,-50.0,29245.0
-100.0,16840.0,13640.0,18419.0,144.0,19237.0
-124.0,21664.0,15264.0,270.0,2630.0,4980.0
-572.0,20456.0,12220.0,-12612.0,-5204.0,-16089.0
-1736.0,10644.0,11044.0,-23101.0,-9366.0,-25701.0
1672.0,1268.0,13720.0,-25392.0,-9984.0,-29712.0
1608.0,-12496.0,18680.0,-30390.0,-1260.0,-16623.0
-3460.0,-22772.0,21360.0,-10702.0,-595.0,-3269.0
-4060.0,-18892.0,19196.0,5121.0,6423.0,10039.0
-960.0,-13336.0,18668.0,19388.0,3149.0,23668.0
628.0,-1744.0,11536.0,26882.0,3242.0,32767.0
408.0,11740.0,10948.0,21015.0,-4534.0,26872.0
1508.0,19268.0,14980.0,15539.0,1745.0,12930.0
1488.0,23976.0,14676.0,-371.0,-527.0,-2965.0
1748.0,23152.0,11964.0,-16799.0,-3091.0,-26127.0
1360.0,8968.0,11084.0,-31602.0,-905.0,-32768.0
2884.0,-8812.0,15332.0,-32768.0,-8922.0,-31298.0
-2596.0,-15320.0,14036.0,-23467.0,3636.0,-22080.0
-3656.0,-26376.0,20552.0,-8388.0,-1135.0,-3559.0
-3040.0,-15844.0,18648.0,11495.0,3892.0,11298.0
-1212.0,-11064.0,17100.0,18813.0,8401.0,26823.0
104.0,-428.0,14108.0,23329.0,2232.0,29412.0
-1008.0,6888.0,12328.0,18511.0,-377.0,27951.0
-252.0,18900.0,15132.0,10103.0,-2159.0,14097.0
-532.0,21912.0,15716.0,-1472.0,308.0,-6357.0
-1008.0,17436.0,12836.0,-15981.0,-7683.0,-24089.0
264.0,8460.0,10984.0,-26799.0,-9070.0,-32247.0
5508.0,-6732.0,18292.0,-32768.0,-2942.0,-26599.0
-460.0,-18536.0,17312.0,-23524.0,1665.0,-19326.0
-5216.0,-28300.0,18892.0,-1965.0,7986.0,4657.0
-2664.0,-14944.0,16876.0,18113.0,8066.0,17272.0
-1988.0,-8284.0,14392.0,20076.0,2174.0,27334.0
-1272.0,496.0,11512.0,22057.0,-2831.0,32767.0
716.0,10900.0,13360.0,21418.0,-6698.0,28317.0
968.0,22380.0,15688.0,10915.0,-2425.0,7932.0
1292.0,25132.0,14908.0,-3617.0,-55.0,-15328.0
284.0,17668.0,10292.0,-22407.0,-6202.0,-32768.0
3512.0,5668.0,9172.0,-31236.0,-8088.0,-32768.0
5876.0,-13312.0,17336.0,-32768.0,-5578.0,-29232.0
-3412.0,-26616.0,15204.0,-12589.0,-8513.0,-17958.0
-1268.0,-25304.0,19924.0,-678.0,4753.0,10362.0
1524.0,-19076.0,21812.0,17800.0,14078.0,25911.0
-56.0,-7052.0,12972.0,31186.0,-1842.0,26258.0
-904.0,5652.0,9628.0,24563.0,2478.0,29421.0
-152.0,10452.0,13904.0,22006.0,-824.0,23267.0
-1672.0,21324.0,12636.0,7679.0,-1588.0,10031.0
392.0,26764.0,14860.0,-4840.0,120.0,-12897.0
-744.0,14364.0,9552.0,-25812.0,-7654.0,-27422.0
1104.0,3868.0,10740.0,-31633.0,-8917.0,-30104.0
3256.0,-9492.0,14828.0,-32768.0,-10945.0,-25976.0
964.0,-24500.0,21520.0,-25365.0,-1378.0,-10183.0
-1992.0,-19480.0,17096.0,1264.0,1315.0,-641.0
-676.0,-19048.0,21164.0,11548.0,9422.0,21612.0
1828.0,-10604.0,17128.0,25964.0,6172.0,27581.0
-176.0,2692.0,9884.0,26940.0,5206.0,28016.0
-3440.0,9640.0,9592.0,23192.0,-2785.0,23432.0
-1660.0,16876.0,13332.0,18265.0,-2403.0,11210.0
-852.0,24184.0,14676.0,2760.0,-2658.0,-4708.0
-1360.0,20544.0,11568.0,-16333.0,-6453.0,-20933.0
