ax,ay,az,gx,gy,gz
6644.0,-908.0,21676.0,-3834.0,7867.0,-4253.0
408.0,-3160.0,20608.0,-3578.0,10864.0,212.0
-3836.0,-1280.0,18024.0,-1589.0,11639.0,-63.0
-7408.0,-2040.0,13976.0,-8396.0,11205.0,2816.0
-7580.0,-1576.0,13104.0,-2793.0,9790.0,-2031.0
-12128.0,-3972.0,13748.0,-7035.0,1511.0,3602.0
-11884.0,-4512.0,16068.0,294.0,822.0,2863.0
-12268.0,-1880.0,15364.0,268.0,-2887.0,1694.0
-11656.0,-3232.0,15196.0,7144.0,-7950.0,-1698.0
-3344.0,3016.0,16248.0,-4563.0,-8114.0,2057.0
-5700.0,-1012.0,11552.0,-3104.0,-12759.0,-4550.0
52.0,-6376.0,20544.0,6717.0,-13071.0,-4067.0
7332.0,-1456.0,22608.0,-3525.0,-6367.0,3750.0
8016.0,-1616.0,21688.0,-1993.0,-2359.0,-622.0
9044.0,-2132.0,24976.0,-371.0,3817.0,-4695.0
4224.0,-2464.0,22992.0,-1949.0,8813.0,-3858.0
-640.0,-2224.0,18804.0,-3156.0,12336.0,-1458.0
-6980.0,-3328.0,14840.0,-3863.0,11372.0,2058.0
-10884.0,-1676.0,11856.0,-2264.0,3326.0,647.0
-12824.0,-3188.0,12080.0,135.0,822.0,-933.0
-11764.0,-3804.0,16176.0,-4561.0,4277.0,1288.0
-12748.0,-4256.0,14560.0,3688.0,-3594.0,-1657.0
-9824.0,-2416.0,15520.0,646.0,-5118.0,243.0
-6044.0,-812.0,14408.0,-1457.0,-10312.0,1785.0
-1408.0,-1424.0,17480.0,4580.0,-12222.0,-4013.0
3168.0,-2760.0,21196.0,1154.0,-8109.0,-58.0
6452.0,-1964.0,21524.0,-1106.0,-6004.0,276.0
12580.0,-292.0,26928.0,-1488.0,1906.0,-1064.0
5240.0,-3076.0,21752.0,-3472.0,7230.0,-3064.0
928.0,-1548.0,18272.0,-3609.0,11468.0,-411.0
-4244.0,-2540.0,16976.0,-5594.0,14250.0,1459.0
-11256.0,-3032.0,12836.0,-2660.0,7342.0,3053.0
-11436.0,-1896.0,12576.0,-1760.0,3951.0,-841.0
-14588.0,-4380.0,13392.0,510.0,-2.0,-1275.0
-12340.0,-3000.0,13540.0,-1897.0,-2420.0,1162.0
-9936.0,-2568.0,14800.0,5504.0,-8712.0,-3245.0
-5136.0,-1640.0,17332.0,2704.0,-10526.0,-766.0
-2324.0,-868.0,16220.0,1264.0,-9534.0,813.0
2240.0,-3396.0,20396.0,4879.0,-10421.0,-1281.0
5772.0,-908.0,21864.0,-3925.0,-4487.0,5223.0
13760.0,1424.0,26580.0,-767.0,1095.0,-61.0
8560.0,196.0,23044.0,-3661.0,9205.0,-4055.0
3348.0,-1584.0,19924.0,-5945.0,15059.0,-2139.0
-3588.0,-2152.0,14920.0,-4109.0,16731.0,-2936.0
-10128.0,-3636.0,13288.0,-4969.0,11155.0,1323.0
-13852.0,-2324.0,10052.0,-2727.0,3073.0,471.0
-14752.0,-4592.0,11428.0,-3907.0,-762.0,-2024.0
-13304.0,-5448.0,14008.0,2745.0,-3919.0,-66.0
-11172.0,-3152.0,13528.0,3719.0,-7905.0,735.0
-6260.0,-2204.0,16028.0,5879.0,-12108.0,-221.0
-2832.0,-496.0,17828.0,-722.0,-8965.0,4437.0
2852.0,816.0,16540.0,5732.0,-17567.0,-929.0
7328.0,-360.0,22140.0,-5630.0,-3874.0,5185.0
13040.0,-1176.0,28648.0,-1571.0,952.0,-2376.0
6504.0,84.0,23464.0,-5051.0,11240.0,-3395.0
332.0,-2448.0,18460.0,-6089.0,14657.0,-3249.0
-4112.0,-2744.0,16280.0,-5595.0,17271.0,-1259.0
-12096.0,-5084.0,10244.0,-5956.0,9281.0,1162.0
-12584.0,-3788.0,10304.0,-2189.0,4281.0,720.0
-12960.0,-3088.0,13632.0,-1230.0,224.0,-878.0
-14356.0,-4472.0,14244.0,888.0,-2886.0,-296.0
-13336.0,-5240.0,14732.0,5156.0,-5651.0,-1880.0
-10820.0,-1908.0,12708.0,5322.0,-11276.0,3007.0
-6428.0,2956.0,10444.0,5227.0,-17719.0,199.0
-1100.0,-5012.0,18052.0,5673.0,-22729.0,5306.0
12500.0,2224.0,22900.0,-5318.0,-15429.0,9164.0
16512.0,1684.0,25556.0,-1811.0,-449.0,1726.0
12200.0,-304.0,24284.0,-4620.0,9926.0,-2757.0
6272.0,-320.0,23424.0,-2870.0,14387.0,-6387.0
-2260.0,-1516.0,15324.0,-8694.0,20151.0,-3039.0
-7340.0,-2636.0,16708.0,-3436.0,17981.0,-3903.0
-13764.0,-2132.0,8156.0,-8512.0,16270.0,463.0
-11868.0,-4476.0,13844.0,-3811.0,6913.0,-2020.0
-16168.0,-6128.0,9336.0,-1732.0,398.0,618.0
-14524.0,-3984.0,9356.0,-780.0,-3816.0,697.0
-13500.0,-5792.0,11372.0,8384.0,-11628.0,-1436.0
-6088.0,-1876.0,13232.0,1734.0,-18419.0,5415.0
-1280.0,1508.0,15244.0,-336.0,-20560.0,6429.0
8672.0,-2376.0,25156.0,5450.0,-16319.0,-235.0
9288.0,1444.0,25048.0,-4413.0,2022.0,6073.0
10968.0,136.0,26972.0,-1815.0,3490.0,-5221.0
6152.0,504.0,22040.0,-4018.0,9927.0,-5678.0
-1856.0,-1896.0,14508.0,-6434.0,18169.0,-7387.0
-6192.0,-3876.0,16780.0,-5618.0,14786.0,-152.0
-15572.0,-5152.0,9112.0,-4743.0,3596.0,2006.0
-12056.0,-3940.0,13508.0,-1527.0,1289.0,846.0
-14716.0,-4660.0,10824.0,-1284.0,-1434.0,469.0
-11748.0,-4700.0,13864.0,1626.0,-5511.0,233.0
-10808.0,-2628.0,12556.0,4993.0,-10289.0,-39.0
-3256.0,-412.0,16660.0,1644.0,-15482.0,2972.0
964.0,-836.0,17692.0,-590.0,-13796.0,4414.0
7024.0,-908.0,23500.0,1753.0,-11541.0,308.0
10512.0,-372.0,24044.0,-4188.0,-1552.0,3879.0
